"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","favorites","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","embedded media clicks","app opens","app installs","follows","email tweet","dial phone","video views","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted favorites","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted embedded media clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted video views"
"547128950926114817","https://twitter.com/statsforbios/status/547128950926114817","@chrisvcsefalvay That was what I was having problems with (on 0.2). Good stuff, will continue playing!","2014-12-22 20:38 +0000","13","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"547127780081954816","https://twitter.com/statsforbios/status/547127780081954816","@chrisvcsefalvay Just updated to 0.3. I'll see if it works with that otherwise maybe upgrade to dev.","2014-12-22 20:33 +0000","12","1","0.08333333333333333","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"547104548004069376","https://twitter.com/statsforbios/status/547104548004069376","@chrisvcsefalvay There was a couple of bits I couldn't get to work, but have old julia (ubuntu package.) Will check once I've updated.","2014-12-22 19:01 +0000","11","1","0.09090909090909091","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"547076137629659138","https://twitter.com/statsforbios/status/547076137629659138","Working through this #julialang book by @chrisvcsefalvay. Will tweet stuff as I go. https://t.co/dI5Z2NPYnI","2014-12-22 17:08 +0000","664","13","0.01957831325301205","0","1","4","0","7","1","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"547060281742876672","https://twitter.com/statsforbios/status/547060281742876672","Note that the ! is a naming convention and nothing more. sqrt!() does not exist and I can define a function that breaks the convention.","2014-12-22 16:05 +0000","89","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"547060280534904832","https://twitter.com/statsforbios/status/547060280534904832","Exclamation mark in #julialang implies the function changes it's arguments. 
&gt; x = [2,1,3]
&gt; sort!(x)
&gt; x
1
2
3

sort(x) leaves x unchanged.","2014-12-22 16:05 +0000","522","5","0.009578544061302681","1","0","1","2","0","0","0","0","0","0","0","1","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"547036604221489154","https://twitter.com/statsforbios/status/547036604221489154","Potentially interesting dataset. Bioacoustica from @NHM_London. Contains metadata and urls to .wavs http://t.co/Vouq7s8P9n","2014-12-22 14:31 +0000","419","3","0.007159904534606206","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"546695971502317568","https://twitter.com/statsforbios/status/546695971502317568","@DGKontopoulos Exactly. There seems to be more bash in julia than some other languages. cd() to change working dir for example.","2014-12-21 15:57 +0000","39","1","0.02564102564102564","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"546694826876735489","https://twitter.com/statsforbios/status/546694826876735489","Use $ in julia to reference objects.
&gt; x = ""julia""

&gt; ""I like $x""
""I like julia""

#julialang","2014-12-21 15:52 +0000","891","9","0.010101010101010102","0","1","0","2","0","1","4","1","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"546684767727783936","https://twitter.com/statsforbios/status/546684767727783936","Technical report giving interesting overview of what #JuliaLang wants to be. http://t.co/ZSzS2Ch6Ys","2014-12-21 15:13 +0000","1021","34","0.03330068560235064","2","0","2","3","19","0","8","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"546285575062712320","https://twitter.com/statsforbios/status/546285575062712320","@chpoletto OK will do. Maybe after Christmas though.","2014-12-20 12:46 +0000","34","1","0.029411764705882353","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545958535532539905","https://twitter.com/statsforbios/status/545958535532539905","Sweet! Interactive git/github tutorial w/ online shell. http://t.co/5zoqbnwcv7 ht @hadleywickham @frank_txu","2014-12-19 15:07 +0000","779","25","0.03209242618741977","3","0","5","2","8","0","6","0","0","0","0","0","1","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545683248878477313","https://twitter.com/statsforbios/status/545683248878477313","@chpoletto Also, where would I find job vacancies in EPIcx? Totally don't get how to search for jobs in France.","2014-12-18 20:53 +0000","42","1","0.023809523809523808","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545682495883460608","https://twitter.com/statsforbios/status/545682495883460608","@chpoletto Looks great. Need to read more carefully. I'm doing similar sims. Trying to look at &gt;2 pathogens.","2014-12-18 20:50 +0000","41","18","0.43902439024390244","0","1","0","0","0","0","17","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545647755629453314","https://twitter.com/statsforbios/status/545647755629453314","@hormiga it will certainly saturate. If mainstream funding is reduced hoping crowd sourcing will fill gap, it's really bad.","2014-12-18 18:32 +0000","137","2","0.014598540145985401","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545644533011476480","https://twitter.com/statsforbios/status/545644533011476480","@d_curnick @DiseaseMapper if you're ignoring temporal autocorrelation, guess spatial method doesn't have to be the most thorough.","2014-12-18 18:19 +0000","79","3","0.0379746835443038","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545643937336393728","https://twitter.com/statsforbios/status/545643937336393728","@CMacQuar @cbahlai to avoid jargon can we stick to ""bottom feeders"" or ""great unwashed"" rather than ""uninitiated"".","2014-12-18 18:17 +0000","76","1","0.013157894736842105","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545643571588898816","https://twitter.com/statsforbios/status/545643571588898816","@theboysmithy @GregMcI Both Tufte and the landlord are upset by the grid lines. And those two get pretty rowdy together.","2014-12-18 18:15 +0000","60","10","0.16666666666666666","0","1","1","3","0","0","5","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545643003692724224","https://twitter.com/statsforbios/status/545643003692724224","@cbahlai @CMacQuar seems like you lose almost nothing by saying egg laying. In fact why doesn't everyone just say that?","2014-12-18 18:13 +0000","71","2","0.028169014084507043","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545642174130712576","https://twitter.com/statsforbios/status/545642174130712576","@KAMarske the five gold rings are mine.","2014-12-18 18:10 +0000","57","2","0.03508771929824561","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545600384815734785","https://twitter.com/statsforbios/status/545600384815734785","Potentially interesting dataset MT @rdmpage @NHM_London launches beta data portal http://t.co/1JRcBoX15x with 2M specimens online out of 80M","2014-12-18 15:24 +0000","516","11","0.02131782945736434","1","0","2","1","4","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545540323305619456","https://twitter.com/statsforbios/status/545540323305619456","I still don't know any family members birthdays. I learned my work IP after 10 minutes sshing.","2014-12-18 11:25 +0000","847","13","0.015348288075560802","3","1","1","2","0","0","6","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545294220660314112","https://twitter.com/statsforbios/status/545294220660314112","@benjaminscott Ah ok. Guess the size thing isn't so important. I was thinking might be GBs of acoustic data.","2014-12-17 19:07 +0000","41","1","0.024390243902439025","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545294023070859264","https://twitter.com/statsforbios/status/545294023070859264","Just followed the RTs back. This is by @moritz_stefaner. Misspelled in first tweet and left out of subsequent chain. http://t.co/ahIcfdxk7W","2014-12-17 19:06 +0000","687","18","0.026200873362445413","2","1","2","1","9","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545290392761950210","https://twitter.com/statsforbios/status/545290392761950210","RT @geospacedman: @cmyeaton [Dates in XLS] ""In reality, there are no such things. What you have are floating point numbers and pious hope""","2014-12-17 18:52 +0000","390","1","0.002564102564102564","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545278836100050944","https://twitter.com/statsforbios/status/545278836100050944","@benjaminscott Hmmm.. Not actually sure what I've downloaded. It's just the metadata not the audio? Or have I just requested it wrong?","2014-12-17 18:06 +0000","35","1","0.02857142857142857","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545275671929712640","https://twitter.com/statsforbios/status/545275671929712640","@benjaminscott No problem. Good stuff!","2014-12-17 17:53 +0000","21","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545270332454866945","https://twitter.com/statsforbios/status/545270332454866945","@NHM_London Data portal looks great. Would be good to know the size of the bioacoustica zip before I email to download etc.","2014-12-17 17:32 +0000","96","2","0.020833333333333332","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545269492767408128","https://twitter.com/statsforbios/status/545269492767408128","Lovely. RT @fghjorth: Beautiful #dataviz (ht @MaxCRoser): global living standards '80-'09. http://t.co/zzASLpVahT","2014-12-17 17:29 +0000","6075","328","0.053991769547325104","28","3","19","15","104","2","26","1","128","0","0","1","1","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545265063419199488","https://twitter.com/statsforbios/status/545265063419199488","Spent the last hour trying to work out why those neg numbers are there... maybe floating point black magic or something.","2014-12-17 17:11 +0000","373","5","0.013404825737265416","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545264842052206593","https://twitter.com/statsforbios/status/545264842052206593","hist(x, right = FALSE)
If you want your zeroes to be with the small positive numbers rather than in the negatives. http://t.co/NE9Uw775BZ","2014-12-17 17:10 +0000","479","29","0.060542797494780795","3","1","0","3","5","0","2","0","15","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545238894246363136","https://twitter.com/statsforbios/status/545238894246363136","@FerCagua @lewis_lab New update: Apparently they are redrafting with consultation from an author from the paper. Sensible @nytimesscience","2014-12-17 15:27 +0000","89","2","0.02247191011235955","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545238463168401411","https://twitter.com/statsforbios/status/545238463168401411","RT @albertocairo: OK, Truthful section, get ready to be written during the next few months (warning: Non-edited copy) http://t.co/mgorrMIOCL","2014-12-17 15:25 +0000","396","16","0.04040404040404041","0","0","0","1","4","0","1","0","10","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545205261582221313","https://twitter.com/statsforbios/status/545205261582221313","@FerCagua @Lewis_Lab @nytimesscience Yeah, its not the winning, it's the taking part that counts.","2014-12-17 13:13 +0000","66","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545176331076775937","https://twitter.com/statsforbios/status/545176331076775937","""@adolfoalvarez: ""%within%"" Tests whether a date or interval falls within an interval #rstats #lubridate""","2014-12-17 11:19 +0000","462","5","0.010822510822510822","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545167843118288897","https://twitter.com/statsforbios/status/545167843118288897","@FerCagua @lewis_lab Update: Got an email saying they'd fix it: good. Article has changed: good. Got it wrong again: bad. @nytimesscience","2014-12-17 10:45 +0000","126","5","0.03968253968253968","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545166721037127680","https://twitter.com/statsforbios/status/545166721037127680","@matthew_vdh This is fun by the way. Wish more people would put figs up.","2014-12-17 10:40 +0000","88","5","0.056818181818181816","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545158244478750720","https://twitter.com/statsforbios/status/545158244478750720","@matthew_vdh This certainly makes more sense to me. But not my field.","2014-12-17 10:07 +0000","167","2","0.011976047904191617","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545156765168697345","https://twitter.com/statsforbios/status/545156765168697345","@matthew_vdh I AM at this depth, so whats the rate? Or I am interested in this rate, what depth does that happen at?","2014-12-17 10:01 +0000","111","1","0.009009009009009009","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545156621568323585","https://twitter.com/statsforbios/status/545156621568323585","@matthew_vdh Yeah thinks it makes it a bit more flexible. Other way to view it is you read from x to y.","2014-12-17 10:00 +0000","78","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545153884315197441","https://twitter.com/statsforbios/status/545153884315197441","@matthew_vdh I've seen similar figs in other geography type stuff though. Guess it's a norm.","2014-12-17 09:49 +0000","68","1","0.014705882352941176","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545153744602955776","https://twitter.com/statsforbios/status/545153744602955776","@matthew_vdh To me it sounds like the figure is backwards then. Depth dictates rates not otherway round.","2014-12-17 09:49 +0000","101","1","0.009900990099009901","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545152509535604736","https://twitter.com/statsforbios/status/545152509535604736","@matthew_vdh Without seeing labels, it's difficult. But guessing the it's vertical for a reason? Want causation to go from x to y.","2014-12-17 09:44 +0000","100","1","0.01","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545152004008722432","https://twitter.com/statsforbios/status/545152004008722432","@matthew_vdh Are the dashed horisontal lines some specific value? Guessing labels are deliberately left of them as well?","2014-12-17 09:42 +0000","62","1","0.016129032258064516","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545145366069645312","https://twitter.com/statsforbios/status/545145366069645312","Have access to the uni supercomputers! UNLIMITED POWER (apart from... all the limits).","2014-12-17 09:15 +0000","381","1","0.0026246719160104987","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544873817173393408","https://twitter.com/statsforbios/status/544873817173393408","@Lewis_Lab Kinda what I expected. Wouldn't normally bother...","2014-12-16 15:16 +0000","87","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544873133455708160","https://twitter.com/statsforbios/status/544873133455708160","I emailed the author. Does stuff like this normally get fixed?","2014-12-16 15:14 +0000","387","4","0.0103359173126615","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544872999196065793","https://twitter.com/statsforbios/status/544872999196065793","Pretty major errors in this @nytimesscience Ebola piece. 250% of cases do not go unreported, obviously.  http://t.co/OWOegOyJHG","2014-12-16 15:13 +0000","431","14","0.03248259860788863","0","2","0","0","5","0","7","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544838114565718016","https://twitter.com/statsforbios/status/544838114565718016","Some species named after Cthulhu. Sidenote, I need to read the Call of Cthulhu.  http://t.co/faGuMJ2e7O http://t.co/suYwJPwztV","2014-12-16 12:55 +0000","428","4","0.009345794392523364","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544793115597746176","https://twitter.com/statsforbios/status/544793115597746176","Telling RT @gurix SPSS is suggesting to use #rstats instead of implementing an index for internal consistency
http://t.co/aXPeAyMErb","2014-12-16 09:56 +0000","556","10","0.017985611510791366","0","0","1","1","4","0","4","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544749654794338305","https://twitter.com/statsforbios/status/544749654794338305","RT @panemma: Registration open for @MethodsEcolEvol Symposium on 22 April. Amazing line-up of speakers &amp; talks! http://t.co/dygWRMANcx","2014-12-16 07:03 +0000","358","7","0.019553072625698324","0","0","0","1","3","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544535468680183808","https://twitter.com/statsforbios/status/544535468680183808","$175K prize for image recognition of plankton. by @kaggle #datascience #machinelearning https://t.co/Lh2hhB4yAa","2014-12-15 16:52 +0000","972","23","0.023662551440329218","4","0","5","3","7","0","4","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544519261469683713","https://twitter.com/statsforbios/status/544519261469683713","Guess this is cool. Search named colours to find palettes containing that colour. Probably not optimised for figs. http://t.co/zI4e3TnV3T","2014-12-15 15:48 +0000","520","3","0.0057692307692307696","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544519252070633472","https://twitter.com/statsforbios/status/544519252070633472","@ElDon78 @xieyihui I barely use plyr. Maybe a.... magrittr christmas hat.","2014-12-15 15:48 +0000","77","1","0.012987012987012988","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544491058818977792","https://twitter.com/statsforbios/status/544491058818977792","@rmflight Error in library(p, character.only = TRUE) : 
  there is no package called 'devtools'
When I try to load ggplot2","2014-12-15 13:55 +0000","42","4","0.09523809523809523","0","1","0","0","0","0","2","1","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544491012232859648","https://twitter.com/statsforbios/status/544491012232859648","@rmflight Hmmm... .libPath() gives the same. Getting other weird stuff now.","2014-12-15 13:55 +0000","29","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544453620532396032","https://twitter.com/statsforbios/status/544453620532396032","Yummy. RT @statsepi: {stargazer} package for beautiful LaTeX tables from R statistical models output http://t.co/JUNyiMFp90","2014-12-15 11:27 +0000","760","22","0.02894736842105263","2","0","4","1","14","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544452731059310592","https://twitter.com/statsforbios/status/544452731059310592","hmmm... knitr doc can't find a library when knitted from terminal but can in R. Don't understand.","2014-12-15 11:23 +0000","447","5","0.011185682326621925","0","1","0","1","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544429837033938944","https://twitter.com/statsforbios/status/544429837033938944","I want a knitr Christmas jumper. @xieyihui","2014-12-15 09:52 +0000","919","11","0.011969532100108813","2","1","3","3","0","0","2","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544235369492123648","https://twitter.com/statsforbios/status/544235369492123648","Google has started telling me when I've been on a page a lot of times. Makes me feel bad about how often I have to look up syntax etc.","2014-12-14 20:59 +0000","452","2","0.004424778761061947","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543420081485533184","https://twitter.com/statsforbios/status/543420081485533184","Much better explanation of WHY object orientation is useful than most. And.. y'know, Dungeons and Dragons. http://t.co/TCLKJswMxp","2014-12-12 15:00 +0000","414","9","0.021739130434782608","0","0","2","1","5","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543343824211562496","https://twitter.com/statsforbios/status/543343824211562496","@bugblokenz I love em. Can't remember where I first saw them but it blew my mind. I don't think I've ever posted them actually... will do so","2014-12-12 09:57 +0000","70","5","0.07142857142857142","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543062968402206720","https://twitter.com/statsforbios/status/543062968402206720","@tpoi @efronhofer I spend hours trying to make my beamer slides NOT look like beamer.","2014-12-11 15:21 +0000","80","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543062236349345792","https://twitter.com/statsforbios/status/543062236349345792","@efronhofer I noticed some distinctly beamerish slides in photos I've seen. @tpoi","2014-12-11 15:18 +0000","52","3","0.057692307692307696","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543061887286800384","https://twitter.com/statsforbios/status/543061887286800384","Cool. Non-english programming languages e.g. 丙正正, chinese c++. Not advocating here though... http://t.co/oiOjCmDxYj","2014-12-11 15:16 +0000","351","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542690195540557824","https://twitter.com/statsforbios/status/542690195540557824",".@sciencegurlz0 That moment when you have access to so many super computers you lose your jobs! #firstworldproblems","2014-12-10 14:39 +0000","389","6","0.015424164524421594","0","1","1","0","0","0","4","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542687709194903552","https://twitter.com/statsforbios/status/542687709194903552","@xieyihui Does this use the working directory set in the console rather than the wd set in the knitr script? Seems like it.","2014-12-10 14:30 +0000","116","4","0.034482758620689655","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542615209958178816","https://twitter.com/statsforbios/status/542615209958178816","@LilithElina @hollybik You can tweet by SMS if you have a non-smart phone. But its probably a pain. #BESSfe https://t.co/N44xr9MfKV","2014-12-10 09:42 +0000","98","3","0.030612244897959183","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542604925705158656","https://twitter.com/statsforbios/status/542604925705158656","@xieyihui Thanks!","2014-12-10 09:01 +0000","72","3","0.041666666666666664","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542604801973186561","https://twitter.com/statsforbios/status/542604801973186561","Even better RT @xieyihui: @statsforbios @klmr Or just ```{r code=readLines('foo.R'), eval=FALSE}. No hook functions needed :)","2014-12-10 09:00 +0000","340","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542434949828063232","https://twitter.com/statsforbios/status/542434949828063232","Better RT @klmr without syntax highlighting though. Here’s a way which respects syntax highlighting, using a hook:
https://t.co/7kt6FiS5Z2","2014-12-09 21:45 +0000","583","4","0.00686106346483705","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542434853086449665","https://twitter.com/statsforbios/status/542434853086449665","@klmr Yes this way is better. Cheers!","2014-12-09 21:45 +0000","61","2","0.03278688524590164","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542428155550515201","https://twitter.com/statsforbios/status/542428155550515201","I'm analysing long simulations. I'm using this to record in the knitr doc what I ran to make the output.","2014-12-09 21:18 +0000","515","1","0.001941747572815534","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542427949371121666","https://twitter.com/statsforbios/status/542427949371121666","```{r getCode, echo = FALSE}
x &lt;- paste(readLines('file.R'), collapse = '\n    ')
```
`r x`

To just paste another R script in knitr.","2014-12-09 21:17 +0000","650","7","0.010769230769230769","0","2","2","0","0","0","3","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542388423659913216","https://twitter.com/statsforbios/status/542388423659913216","Any good ways to do progress bars within mclapply? It sort of works... sort of.","2014-12-09 18:40 +0000","399","1","0.002506265664160401","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542343644754501633","https://twitter.com/statsforbios/status/542343644754501633","@chenghlee I thought I was going to be saving RAM at the expense of a little CPU time!","2014-12-09 15:42 +0000","45","2","0.044444444444444446","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542343561656930304","https://twitter.com/statsforbios/status/542343561656930304","@chenghlee Sweet. Assuming I haven't got a bug this has totally simplified the coming months!","2014-12-09 15:42 +0000","41","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542343102594576385","https://twitter.com/statsforbios/status/542343102594576385","@chenghlee Ah ok, I was modifying a big array every iteration. Now modifying much smaller array. Giving me... 1000x speedup? Sound feasible?","2014-12-09 15:40 +0000","36","1","0.027777777777777776","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542340295455940608","https://twitter.com/statsforbios/status/542340295455940608","Does passing around and slicing big arrays have a large overhead in #rstats? Only reason I can think of for my sims suddenly being faster.","2014-12-09 15:29 +0000","437","8","0.018306636155606407","0","1","1","1","0","0","5","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542339370754535424","https://twitter.com/statsforbios/status/542339370754535424","Looks interesting RT @abresler: Another fantastic #rstats package by @tylerrinker this time for cranking up #ggplot!
https://t.co/fzZX2EZety","2014-12-09 15:25 +0000","845","14","0.016568047337278107","1","0","3","0","7","0","2","1","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
